number,value,datetime_start,datetime_complete,duration,params_activation,params_batch_size,params_contamination,params_epochs,params_gamma_mode,params_gamma_val,params_layer_width,params_lr,params_model,params_n_layers,params_nu,state
0,0.020491803278688523,2026-05-24 10:52:33.394842,2026-05-24 10:52:35.559555,0 days 00:00:02.164713,tanh,128.0,0.02385234757844707,98.0,,,6.0,0.00010994335574766199,VAE,1.0,,COMPLETE
1,0.030120481927710843,2026-05-24 10:52:35.559638,2026-05-24 10:52:35.605443,0 days 00:00:00.045805,,,0.009860942908083906,,scale,,,,OCSVM,,0.004678719265016202,COMPLETE
2,0.019417475728155338,2026-05-24 10:52:35.605495,2026-05-24 10:52:35.614440,0 days 00:00:00.008945,,,0.06407866261851013,,float,0.0014234237430895472,,,OCSVM,,0.0028804169778805498,COMPLETE
3,0.03277153558052434,2026-05-24 10:52:35.614487,2026-05-24 10:52:36.697836,0 days 00:00:01.083349,elu,256.0,0.15255065745117377,60.0,,,14.0,0.00017541893487450815,AE,3.0,,COMPLETE
4,0.0,2026-05-24 10:52:36.697919,2026-05-24 10:52:36.804416,0 days 00:00:00.106497,tanh,512.0,0.01811326544803337,27.0,,,16.0,0.0069782812651260325,AE,1.0,,COMPLETE
5,0.0,2026-05-24 10:52:36.804492,2026-05-24 10:52:36.852983,0 days 00:00:00.048491,,,0.006620642015198968,,scale,,,,OCSVM,,0.004430357105538922,COMPLETE
6,0.024154589371980676,2026-05-24 10:52:36.853035,2026-05-24 10:52:36.871388,0 days 00:00:00.018353,,,0.05983542473217019,,float,0.21545535601027507,,,OCSVM,,0.002865832106246123,COMPLETE
7,0.032679738562091505,2026-05-24 10:52:36.871445,2026-05-24 10:52:38.091936,0 days 00:00:01.220491,relu,256.0,0.006680983417211186,79.0,,,15.0,0.0004470608546778491,VAE,1.0,,COMPLETE
8,0.021645021645021644,2026-05-24 10:52:38.092025,2026-05-24 10:52:38.206635,0 days 00:00:00.114610,,,0.01956661354644642,,float,0.02578254153018897,,,OCSVM,,0.05943176207886525,COMPLETE
9,0.03389830508474576,2026-05-24 10:52:38.206698,2026-05-24 10:52:38.423833,0 days 00:00:00.217135,relu,512.0,0.029133955052801898,26.0,,,10.0,0.00028681134821030097,VAE,1.0,,COMPLETE
10,0.0,2026-05-24 10:52:38.423913,2026-05-24 10:52:38.644455,0 days 00:00:00.220542,leaky_relu,512.0,0.0010322851929145003,21.0,,,9.0,0.0014138916628611978,VAE,2.0,,COMPLETE
11,0.026964560862865947,2026-05-24 10:52:38.644529,2026-05-24 10:52:39.488925,0 days 00:00:00.844396,elu,256.0,0.19054969780007425,50.0,,,11.0,0.00016639581463055765,AE,3.0,,COMPLETE
12,0.01846381093057607,2026-05-24 10:52:39.489009,2026-05-24 10:52:40.358797,0 days 00:00:00.869788,elu,256.0,0.19570535219488722,51.0,,,12.0,0.00044008275954576695,AE,3.0,,COMPLETE
13,0.00992063492063492,2026-05-24 10:52:40.358879,2026-05-24 10:52:40.757605,0 days 00:00:00.398726,relu,512.0,0.06361043304600278,65.0,,,8.0,0.0003468075997388141,AE,2.0,,COMPLETE
14,0.0,2026-05-24 10:52:40.757689,2026-05-24 10:52:42.143006,0 days 00:00:01.385317,relu,128.0,0.0035960452371579777,35.0,,,13.0,0.0008572185712397635,VAE,3.0,,COMPLETE
